a,tweets
2022-02-19 13:43:15+00:00,"b'RT @AnaCabrera: NEW: Ivermectin doesn\xe2\x80\x99t prevent severe disease from Covid-19 any more effectively than a placebo, according to a new study\xe2\x80\xa6'"

2022-02-19 13:43:15+00:00,"b'COVID-19 update 19 February 2022: \nCases-1,273 (635,606)\nDeaths-20 (15,969)\nRecovered-252 (596,891)\nActive cases-22\xe2\x80\xa6 https://t.co/vDhgamLRUY'"

2022-02-19 13:43:14+00:00,"b'RT @crossroads_josh: The #WHO, and the #CDC , have acknowledged there are no known deaths caused by the #OmicronVariant  of COVID-19, raisi\xe2\x80\xa6'"

2022-02-19 13:43:14+00:00,"b'RT @BNODesk: 2 years ago today: The death toll from COVID-19 reaches 2,000. It now stands at 5.9 million'"

2022-02-19 13:43:14+00:00,"b'RT @Surgeon_General: Update: my 5 year old son, my wife Alice, and I have all tested positive for COVID-19. Our son has a runny nose and lo\xe2\x80\xa6'"

2022-02-19 13:43:14+00:00,b'@hackauflauf @2dedostesta2 https://t.co/Ctoi56A41g\ndeath registrations...due to COVID-19...without any pre-existing\xe2\x80\xa6 https://t.co/lE4GMGrv6g'

2022-02-19 13:43:13+00:00,b'RT @vaxreports1: Health Canada\xe2\x80\x99s Definitions of adverse events\nhttps://t.co/iPAAXxrBni https://t.co/8iKZGJ94nQ'

2022-02-19 13:43:13+00:00,"b'RT @AnaCabrera: NEW: Ivermectin doesn\xe2\x80\x99t prevent severe disease from Covid-19 any more effectively than a placebo, according to a new study\xe2\x80\xa6'"

2022-02-19 13:43:12+00:00,"b""RT @WeAreAdam: It's likely that you've heard the term 'Burnout' recently. \n\nThe COVID-19 pandemic has caused cases of #burnout to rise shar\xe2\x80\xa6"""

2022-02-19 13:43:12+00:00,"b""RT @DrTinaPeers: 'Vaccination of (healthy) children aged 5 to 11 is not expected to have an impact on the current wave of Omicron infection\xe2\x80\xa6"""

2022-02-19 13:43:11+00:00,b'RT @ANI: COVAXIN will be evaluated as a COVID-19 vaccine candidate in the United States: Bharat Biotech https://t.co/llgAZfN02U'

2022-02-19 13:43:11+00:00,b'RT @goodblackdude: Credible source reports Ottawa police will conduct another sweep tonight in attempts to arrest citizens who are peaceful\xe2\x80\xa6'

2022-02-19 13:43:11+00:00,"b'RT @RebelNewsOnline: Prime Minister Justin Trudeau is facing criticism online after an unsubstantiated claim that his foundation, the Trude\xe2\x80\xa6'"

2022-02-19 13:43:10+00:00,"b'RT @sneermark: Another (great!) new weekly report from https://t.co/5mUKHeBy3e (Norway) in regards to COVID-19, in line with Danish data (h\xe2\x80\xa6'"

2022-02-19 13:43:09+00:00,b'RT @GOP: New from @GOPChairwoman\xe2\xac\x87\xef\xb8\x8f\n\nYour small business was shut down.\n\nYour child has been forced to wear a mask to school.\n\nYour favorite\xe2\x80\xa6'

2022-02-19 13:43:08+00:00,"b'RT @UBCIC: Canada Ceases Public Financing of TMX; Costs to Reach $21.4 Billion: "" The Crown needs to focus on rebuilding a clean economy in\xe2\x80\xa6'"

2022-02-19 13:43:08+00:00,b'RT @Sarah_Harvey35: Interesting article on how exercise can help Covid recovery \n\nHow to move: exercising after having Covid-19 https://t.c\xe2\x80\xa6'

2022-02-19 13:43:08+00:00,"b'RT @Penone10: PURE BLOODS ARE 50% MORE PROTECTED AGAINST COVID-19 THAN THE ""VACCINATED"". Jabs severely degrade natural immunity &amp; create ne\xe2\x80\xa6'"

2022-02-19 13:43:07+00:00,"b'RT @AnaCabrera: NEW: Ivermectin doesn\xe2\x80\x99t prevent severe disease from Covid-19 any more effectively than a placebo, according to a new study\xe2\x80\xa6'"

2022-02-19 13:43:05+00:00,b'RT @Parsifaler: 1) A UNIFYING THEORY OF COVID-19 PATHOLOGY: THE SPIKE PROTEIN AS SCLEROTHERAPEUTIC\nTRANSFORMING THE VASCULATURE INTO SCAR T\xe2\x80\xa6'

2022-02-19 13:43:04+00:00,b'RT @ANI: COVAXIN will be evaluated as a COVID-19 vaccine candidate in the United States: Bharat Biotech https://t.co/llgAZfN02U'

2022-02-19 13:43:04+00:00,b'We gotta start moving on everyone https://t.co/GZRjZnMeNX'

2022-02-19 13:43:04+00:00,b'RT @DJTTracker: BREAKING: A judge in Massachusetts has blocked the city of Boston from imposing a COVID-19 vaccination mandate on public sa\xe2\x80\xa6'

2022-02-19 13:43:03+00:00,b'RT @dahar69522067: Pfizer admits in confidential document that COVID-19 vaccine causes Vaccine-Associated Enhanced Disease (same thing as A\xe2\x80\xa6'

2022-02-19 13:43:02+00:00,"b'RT @Surgeon_General: Update: my 5 year old son, my wife Alice, and I have all tested positive for COVID-19. Our son has a runny nose and lo\xe2\x80\xa6'"

2022-02-19 13:43:01+00:00,b'@rakitic9999 @MMCrypto No.  Their cause does not advance the eradication of Covid 19.  The price of their Personal\xe2\x80\xa6 https://t.co/ffG3N6bXnw'

2022-02-19 13:43:00+00:00,b'RT @bettysenior: Truckers are trying to save us from the uber-evil \xe2\x80\x98Great Reset\xe2\x80\x99that will be horrendous for Humanity-the \xe2\x80\x98Trucker\xe2\x80\x99s Reset\xe2\x80\x99\xe2\x80\xa6'

2022-02-19 13:43:00+00:00,b'RT @JohnLeePettim13: Pfizer clinical trial regional director filed a $2 billion lawsuit against Pfizer &amp; BioNTech alleging the pharmaceutic\xe2\x80\xa6'

2022-02-19 13:42:58+00:00,b'RT @GOP: New from @GOPChairwoman\xe2\xac\x87\xef\xb8\x8f\n\nYour small business was shut down.\n\nYour child has been forced to wear a mask to school.\n\nYour favorite\xe2\x80\xa6'

2022-02-19 13:42:58+00:00,"b""RT @CNN: The antiparasitic drug ivermectin doesn't prevent severe disease from Covid-19 any more effectively than symptom management and cl\xe2\x80\xa6"""

2022-02-19 13:42:57+00:00,b'Saturday morning wisdom by \xe2\x81\xa6@tom_peters\xe2\x81\xa9 #covid-19 Leadership Seven #excellencenow #extremehumanism #futureready\xe2\x80\xa6 https://t.co/OkCXiRJ8KC'

2022-02-19 13:42:57+00:00,"b'RT @NBCNews: A Florida woman is accused of using some of her Covid-19 relief loan to hire a hit man to kill another woman, police say. http\xe2\x80\xa6'"

2022-02-19 13:42:56+00:00,"b'RT @MarkSingelais: Our story looking at the life and legacy of basketball player and coach Pat Filien, who started the Bryant &amp;  Stratton a\xe2\x80\xa6'"

2022-02-19 13:42:53+00:00,"b'RT @newsmax: Boston is dropping the requirement for COVID-19 vaccinations from certain indoor gatherings, effective immediately. https://t.\xe2\x80\xa6'"

2022-02-19 13:42:53+00:00,"b'RT @RepThomasMassie: Is anyone still claiming the COVID shots are anything more than a pretreatment? For heaven\xe2\x80\x99s sake, the U.S. Surgeon Ge\xe2\x80\xa6'"

2022-02-19 13:42:46+00:00,"b'when ""We would like to inform you that BTS member V has made a full recovery from COVID-19."" ?'"

2022-02-19 13:42:46+00:00,b'@Raiguma_san @gozilajp2019 @KazBowen In this randomized clinical trial of high-risk patients with mild to moderate\xe2\x80\xa6 https://t.co/BEMaLUOoHW'

2022-02-19 13:42:44+00:00,"b'RT @TheLastRefuge2: With Possibility of Protests Looming, Joe Biden Extends U.S. COVID-19 National Security Declaration to Retain Additiona\xe2\x80\xa6'"

2022-02-19 13:42:41+00:00,b'RT @MamaToronto: According to the Government of Canada re #LongCovidKids\n\n\xe2\x80\x9cAbout 58% of children had 1 or more symptoms 4 weeks or more aft\xe2\x80\xa6'

2022-02-19 13:42:40+00:00,b'RT @LauraMiers: @Gab_H_R It\xe2\x80\x99s so predictable at this point. Three weeks ago: https://t.co/39Rlx4seiP'

2022-02-19 13:42:39+00:00,"b'RT @RebelNewsOnline: Prime Minister Justin Trudeau is facing criticism online after an unsubstantiated claim that his foundation, the Trude\xe2\x80\xa6'"

2022-02-19 13:42:38+00:00,b'RT @MarshaBlackburn: Receiving the COVID-19 vaccine is your choice \xe2\x80\x94 it\xe2\x80\x99s not for the federal government to decide for you.'

2022-02-19 13:42:36+00:00,b'RT @cityofhamilton: \xf0\x9f\x92\x89COVID-19 Vaccines for Age 5+\n\n\xf0\x9f\x93\x85February 19\n\n\xf0\x9f\x93\x8d David Braley Health Sciences Centre Vaccine Clinic\n\n\xf0\x9f\x93\x8d Mountain Vaccine C\xe2\x80\xa6'

2022-02-19 13:42:35+00:00,"b'RT @BenjaminMMeier: 3,189 Americans died from COVID-19 today,\nas we convinced ourselves the pandemic is over.'"

2022-02-19 13:42:35+00:00,"b'@kpjones33 @JenniferSey Have you read the honest books, Pandemia by Alex berenson or  the truth about Covid 19? (Dr\xe2\x80\xa6 https://t.co/fIunj7GQpv'"

2022-02-19 13:42:32+00:00,"b""RT @FRANCE24: Covid-19 in Africa: 'The doses are here, but vaccine hesitancy remains high' https://t.co/PBOAGy7QfJ https://t.co/3yFGTTOmzH"""

2022-02-19 13:42:31+00:00,b'RT @cv_cev: This is a shocking tweet.\n\nIt minimises the threat posed to life by Covid-19. Especially concerning coming from a medical docto\xe2\x80\xa6'

2022-02-19 13:42:30+00:00,"b'RT @NNPrezNez: 11 new cases, 49,818 recoveries, and two deaths related to COVID-19 https://t.co/6IslF4CnmH'"

2022-02-19 13:42:30+00:00,b'You claim you have OCD but ....\n\nYou can share a room with more than 4 people.\nYou clean with just detergents.\nYou\xe2\x80\xa6 https://t.co/gm10AWc5G6'

2022-02-19 13:42:29+00:00,b'RT @KMRAAwards: Congratulations Geetha Kadaramandalagi on getting nominated to #kmraawards 2022 under Covid-19 Warrior category.\n\n#kmra #km\xe2\x80\xa6'

2022-02-19 13:42:27+00:00,"b'RT @finn_dan: Starting to leak out into major outlets, in a limited hangout sort of way. https://t.co/czVMfoPWr5'"

2022-02-19 13:42:27+00:00,"b'RT @NEJM: Nirmatrelvir plus ritonavir, when given within 5 days after symptom onset to patients at high risk for disease progression, decre\xe2\x80\xa6'"

2022-02-19 13:42:26+00:00,"b'RT @odongaotto: APPRECIATION @KagutaMuseveni ,@JaneRuth_Aceng and entire  team thank you leading Uganda during the COVID 19  Pandemic.The s\xe2\x80\xa6'"

2022-02-19 13:42:25+00:00,b'RT @KMRAAwards: Congratulations Geetha Kadaramandalagi on getting nominated to #kmraawards 2022 under Covid-19 Warrior category.\n\n#kmra #km\xe2\x80\xa6'

2022-02-19 13:42:23+00:00,b'RT @ANI: COVAXIN will be evaluated as a COVID-19 vaccine candidate in the United States: Bharat Biotech https://t.co/llgAZfN02U'

2022-02-19 13:42:23+00:00,"b'RT @MLS_Dave: No matter how hard the people in charge try to shut down the COVID-19 numbers because ""The economy"", they can\'t shut down the\xe2\x80\xa6'"

2022-02-19 13:42:22+00:00,b'RT @Reuters: Biden to extend U.S. national emergency due to COVID-19 health risk https://t.co/ilV2VVNQCG https://t.co/ycz806UZcu'

2022-02-19 13:42:22+00:00,b'RT @denisrancourt: Kinda difficult to ignore.\nhttps://t.co/IIqkhV74I5 https://t.co/GhOCywsiIs'

2022-02-19 13:42:21+00:00,"b'RT @ImagesByFresh: The GOP are for everything that hurts Americans; they celebrate chaos. \n\nThey are rooting for unemployment, increasing i\xe2\x80\xa6'"

2022-02-19 13:42:21+00:00,"b'RT @AnaCabrera: NEW: Ivermectin doesn\xe2\x80\x99t prevent severe disease from Covid-19 any more effectively than a placebo, according to a new study\xe2\x80\xa6'"

2022-02-19 13:42:20+00:00,"b""RT @CNN: The antiparasitic drug ivermectin doesn't prevent severe disease from Covid-19 any more effectively than symptom management and cl\xe2\x80\xa6"""

2022-02-19 13:42:20+00:00,b'@Ahmerd_Hassann @Mvnaaa___ You know PDP is as confused as covid 19\xf0\x9f\x98\x85'

2022-02-19 13:42:20+00:00,"b""The BA.2 virus -- a subvariant of the Omicron coronavirus variant -- isn't just spreading faster than its distant c\xe2\x80\xa6 https://t.co/4pe3OMuaPV"""

2022-02-19 13:42:18+00:00,b'RT @DJTTracker: BREAKING: A judge in Massachusetts has blocked the city of Boston from imposing a COVID-19 vaccination mandate on public sa\xe2\x80\xa6'

2022-02-19 13:42:18+00:00,"b'RT @AnaCabrera: NEW: Ivermectin doesn\xe2\x80\x99t prevent severe disease from Covid-19 any more effectively than a placebo, according to a new study\xe2\x80\xa6'"

2022-02-19 13:42:17+00:00,b'RT @FoxNews: Sen. Roger Wicker announces he tested positive for COVID-19 a second time\nhttps://t.co/Rk85Tb8np5'

2022-02-19 13:42:17+00:00,"b'In your home, it is important that If you test positive for COVID-19 need to be careful with separating foods when\xe2\x80\xa6 https://t.co/bOxwyKIMhl'"

2022-02-19 13:42:16+00:00,b'RT @cv_cev: This is a shocking tweet.\n\nIt minimises the threat posed to life by Covid-19. Especially concerning coming from a medical docto\xe2\x80\xa6'

2022-02-19 13:42:10+00:00,b'RT @Parsifaler: 1) A UNIFYING THEORY OF COVID-19 PATHOLOGY: THE SPIKE PROTEIN AS SCLEROTHERAPEUTIC\nTRANSFORMING THE VASCULATURE INTO SCAR T\xe2\x80\xa6'

2022-02-19 13:42:09+00:00,"b""RT @TTielemans: #\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x80\xe0\xb8\x88\xe0\xb9\x89\xe0\xb8\xb2\xe0\xb8\x9e\xe0\xb8\xa3\xe0\xb8\xb0\xe0\xb8\xa2\xe0\xb8\xb2\xe0\xb8\xaa\xe0\xb8\xb9\xe0\xb9\x88\xe0\xb8\xad\xe0\xb8\xb4\xe0\xb8\xa3\xe0\xb8\xa7\xe0\xb8\x94\xe0\xb8\xb5 created big impact on humanity. Wouldn't it be great to use this impact for a good initiative to hel\xe2\x80\xa6"""

2022-02-19 13:42:08+00:00,"b'@thehill @EricTrump @tedcruz @HawleyMO What else Joe can say, Biden has no clue&amp;will destroy our country economical\xe2\x80\xa6 https://t.co/I6A7Tf3FAK'"

2022-02-19 13:42:07+00:00,b'RT @KoaTheGreat: NEW \xe2\x80\x94 A clinical trial regional director filed a $2 billion lawsuit against Pfizer &amp; BioNTech alleging the pharmaceutical\xe2\x80\xa6'

2022-02-19 13:42:06+00:00,"b'RT @COVID19nCCC: Map of Participating Institutions (N=129) - COVID-19 and Cancer Consortium (#CCC19) [Oct 1, 2021] https://t.co/xqZPC8wTjd\xe2\x80\xa6'"

2022-02-19 13:42:06+00:00,b'RT @ANI: COVAXIN will be evaluated as a COVID-19 vaccine candidate in the United States: Bharat Biotech https://t.co/llgAZfN02U'

2022-02-19 13:42:06+00:00,"b'RT @AnaCabrera: NEW: Ivermectin doesn\xe2\x80\x99t prevent severe disease from Covid-19 any more effectively than a placebo, according to a new study\xe2\x80\xa6'"

2022-02-19 13:42:05+00:00,"b'RT @RebelNewsOnline: Prime Minister Justin Trudeau is facing criticism online after an unsubstantiated claim that his foundation, the Trude\xe2\x80\xa6'"

2022-02-19 13:42:04+00:00,b'RT @hkfp: Covid-19: Departures from Hong Kong more than triple in 2 weeks amid Omicron outbreak \n\nhttps://t.co/cmXg8dg75v https://t.co/dh7F\xe2\x80\xa6'

2022-02-19 13:42:03+00:00,b'@WChrisNunn \xe2\x80\x9cCanada does not recognize natural immunity\xe2\x80\x9d you can have COVID-19 you still have to get vaccinated and\xe2\x80\xa6 https://t.co/qTPRoL5CHv'

2022-02-19 13:42:02+00:00,"b""WHO GIVE Bill Gates A/H WHO HAVE NO MEDICAL KNOWLEDGE GET INVOLVED IN PEOPLE'S HEALTH AND LIVES! HE SHOULD BE BAN F\xe2\x80\xa6 https://t.co/0KLsSO4QYq"""

2022-02-19 13:42:00+00:00,b'RT @ANI: COVAXIN will be evaluated as a COVID-19 vaccine candidate in the United States: Bharat Biotech https://t.co/llgAZfN02U'

2022-02-19 13:41:59+00:00,b'RT @EconomicTimes: COVAXIN will be evaluated as a COVID-19 vaccine candidate in the United States: Bharat Biotech\nTrack latest news updates\xe2\x80\xa6'

2022-02-19 13:41:59+00:00,b'RT @NickSawyerMD: COVID-19 disinformation campaign is the 2nd Big Lie. \nAmerica\xe2\x80\x99s Frontline Doctors created by the Trump Campaign. Malone h\xe2\x80\xa6'

2022-02-19 13:41:58+00:00,"b'RT @Surgeon_General: Update: my 5 year old son, my wife Alice, and I have all tested positive for COVID-19. Our son has a runny nose and lo\xe2\x80\xa6'"

2022-02-19 13:41:58+00:00,b'RT @thehill: GOP senator announces testing positive for COVID-19 a second time https://t.co/eYkXCJPvGX https://t.co/CGvg40Kf1F'

2022-02-19 13:41:57+00:00,b'And this wasn\xe2\x80\x99t all planned \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x99\x84COVID-19 FAKE NEWS Compilation (Freemasons Love #33) w/ Timestamps https://t.co/9el3hMAfb8'

2022-02-19 13:41:57+00:00,"b""RT @FRANCE24: Covid-19 in Africa: 'The doses are here, but vaccine hesitancy remains high' https://t.co/PBOAGy7QfJ https://t.co/3yFGTTOmzH"""

2022-02-19 13:41:56+00:00,b'Congratulations Geetha Kadaramandalagi on getting nominated to #kmraawards 2022 under Covid-19 Warrior category.\xe2\x80\xa6 https://t.co/moK3tQeH7R'

2022-02-19 13:41:55+00:00,b'RT @KoaTheGreat: NEW \xe2\x80\x94 A clinical trial regional director filed a $2 billion lawsuit against Pfizer &amp; BioNTech alleging the pharmaceutical\xe2\x80\xa6'

2022-02-19 13:41:55+00:00,b'@dens_club @hybridverse \xe2\x98\xa3How do you keep yourself motivated for more developments and non-stop work in this Covid-19 pandemic ?'

2022-02-19 13:41:54+00:00,"b'RT @OttawaCitizen: #ICYMI: Ontario announces end to vaccine passports, other COVID-19 restrictions by March 1 https://t.co/wB3xqMPlxa \xe2\x80\x94 via\xe2\x80\xa6'"

2022-02-19 13:41:53+00:00,"b'RT @AnaCabrera: NEW: Ivermectin doesn\xe2\x80\x99t prevent severe disease from Covid-19 any more effectively than a placebo, according to a new study\xe2\x80\xa6'"

2022-02-19 13:41:53+00:00,"b""RT @FRANCE24: Covid-19 in Africa: 'The doses are here, but vaccine hesitancy remains high' https://t.co/PBOAGy7QfJ https://t.co/3yFGTTOmzH"""

2022-02-19 13:41:52+00:00,"b""RT @theledger: As omicron recedes, it leaves more deaths in its wake. For the fourth straight week, Florida's COVID-19 fatality count incre\xe2\x80\xa6"""

2022-02-19 13:41:52+00:00,"b'RT @Surgeon_General: Update: my 5 year old son, my wife Alice, and I have all tested positive for COVID-19. Our son has a runny nose and lo\xe2\x80\xa6'"

2022-02-19 13:41:51+00:00,b'RT @KoaTheGreat: NEW \xe2\x80\x94 A clinical trial regional director filed a $2 billion lawsuit against Pfizer &amp; BioNTech alleging the pharmaceutical\xe2\x80\xa6'

2022-02-19 13:41:51+00:00,b'RT @inquirerdotnet: Finance Secretary Carlos Dominguez III proposed on Friday new or higher taxes to pay for the foreign debts the Duterte\xe2\x80\xa6'

2022-02-19 13:41:50+00:00,b'RT @ANI: COVAXIN will be evaluated as a COVID-19 vaccine candidate in the United States: Bharat Biotech https://t.co/llgAZfN02U'

2022-02-19 13:41:49+00:00,"b'RT @finn_dan: Starting to leak out into major outlets, in a limited hangout sort of way. https://t.co/czVMfoPWr5'"

2022-02-19 13:41:49+00:00,b'@6darkk @10DowningStreet @ZelenskyyUa Are the unvaccinated the problem between Ukraine and Russia? Or are the unvac\xe2\x80\xa6 https://t.co/3zGoPrZ6AX'

2022-02-19 13:41:49+00:00,"b'RT @maponi: Research shows that in blended learning, student performance improves over both face-to-face and fully online learning. The rea\xe2\x80\xa6'"

2022-02-19 13:41:49+00:00,b'RT @JCPEREZCODEX: Towards the emergence of a new form of the neurodegenerative Creutzfeldt-Jakob disease: Sixteen cases of CJD declared a f\xe2\x80\xa6'

2022-02-19 13:41:48+00:00,"b'RT @DontVoteSplit: @Will_Bunch While this is 100% correct, the Canadian \xe2\x80\x9cfreedom\xe2\x80\x9d people never were engaging in civil disobedience. It was\xe2\x80\xa6'"
